C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Date,CountryName,RegionName,PrescriptionIndex
3,3,0,0,2,0,0,0,0,0,2,0,2021-02-19,United States,Missouri,6
3,3,0,0,2,0,0,0,0,0,2,0,2021-02-20,United States,Missouri,6
3,3,0,0,2,0,0,3,0,2,2,0,2021-02-15,United States,Missouri,7
3,3,0,0,2,0,0,3,0,2,2,0,2021-02-16,United States,Missouri,7
3,3,0,0,2,0,0,3,0,2,2,0,2021-02-17,United States,Missouri,7
3,3,0,0,2,0,0,3,0,1,2,0,2021-02-18,United States,Missouri,7
3,3,0,0,2,0,0,3,0,1,2,0,2021-02-19,United States,Missouri,7
3,3,0,0,2,0,0,3,0,0,2,0,2021-02-20,United States,Missouri,7
3,3,2,0,2,0,0,4,1,3,2,3,2021-02-15,United States,Missouri,8
3,3,2,0,2,0,0,4,0,3,2,2,2021-02-16,United States,Missouri,8
3,3,2,0,2,0,0,4,0,3,2,2,2021-02-17,United States,Missouri,8
3,3,2,0,2,0,0,4,0,3,2,1,2021-02-18,United States,Missouri,8
3,3,2,0,2,0,0,4,0,3,2,1,2021-02-19,United States,Missouri,8
3,3,1,0,2,0,0,4,0,3,2,0,2021-02-20,United States,Missouri,8
3,3,2,0,2,0,0,4,2,3,2,4,2021-02-15,United States,Missouri,9
3,3,2,0,2,0,0,4,2,3,2,4,2021-02-16,United States,Missouri,9
3,3,2,0,2,0,0,4,2,3,2,4,2021-02-17,United States,Missouri,9
3,3,2,0,2,0,0,4,1,3,2,4,2021-02-18,United States,Missouri,9
3,3,2,0,2,0,0,4,1,3,2,3,2021-02-19,United States,Missouri,9
3,3,2,0,2,0,0,4,1,3,2,2,2021-02-20,United States,Missouri,9
0,2,2,0,0,0,0,0,0,0,0,0,2021-02-15,Poland,,0
0,2,2,0,0,0,0,0,0,0,0,0,2021-02-16,Poland,,0
0,1,2,0,0,0,0,0,0,0,0,0,2021-02-17,Poland,,0
0,0,2,0,0,0,0,0,0,0,0,0,2021-02-18,Poland,,0
0,0,2,0,0,0,0,0,0,0,0,0,2021-02-19,Poland,,0
0,0,2,0,0,0,0,0,0,0,0,0,2021-02-20,Poland,,0
0,3,2,0,0,0,0,0,0,0,0,0,2021-02-15,Poland,,1
0,3,2,0,0,0,0,0,0,0,0,0,2021-02-16,Poland,,1
0,3,2,0,0,0,0,0,0,0,0,0,2021-02-17,Poland,,1
0,2,2,0,0,0,0,0,0,0,0,0,2021-02-18,Poland,,1
0,1,2,0,0,0,0,0,0,0,0,0,2021-02-19,Poland,,1
0,0,2,0,0,0,0,0,0,0,0,0,2021-02-20,Poland,,1
0,3,2,0,0,0,0,0,0,0,0,0,2021-02-15,Poland,,2
0,3,2,0,0,0,0,0,0,0,0,0,2021-02-16,Poland,,2
0,3,2,0,0,0,0,0,0,0,0,0,2021-02-17,Poland,,2
0,3,2,0,0,0,0,0,0,0,0,0,2021-02-18,Poland,,2
0,3,2,0,0,0,0,0,0,0,0,0,2021-02-19,Poland,,2
0,3,2,0,0,0,0,0,0,0,0,0,2021-02-20,Poland,,2
0,3,2,0,0,0,0,3,0,0,0,0,2021-02-15,Poland,,3
0,3,2,0,0,0,0,3,0,0,0,0,2021-02-16,Poland,,3
0,3,2,0,0,0,0,3,0,0,0,0,2021-02-17,Poland,,3
0,3,2,0,0,0,0,2,0,0,0,0,2021-02-18,Poland,,3
0,3,2,0,0,0,0,2,0,0,0,0,2021-02-19,Poland,,3
0,3,2,0,0,0,0,1,0,0,0,0,2021-02-20,Poland,,3
0,3,2,0,0,0,0,4,2,0,0,0,2021-02-15,Poland,,4
0,3,2,0,0,0,0,4,2,0,0,0,2021-02-16,Poland,,4
0,3,2,0,0,0,0,4,2,0,0,0,2021-02-17,Poland,,4
0,3,2,0,0,0,0,4,2,0,0,0,2021-02-18,Poland,,4
0,3,2,0,0,0,0,4,1,0,0,0,2021-02-19,Poland,,4
0,3,2,0,0,0,0,4,0,0,0,0,2021-02-20,Poland,,4
0,3,2,0,2,0,0,4,2,0,1,0,2021-02-15,Poland,,5
0,3,2,0,2,0,0,4,2,0,0,0,2021-02-16,Poland,,5
0,3,2,0,2,0,0,4,2,0,0,0,2021-02-17,Poland,,5
0,3,2,0,2,0,0,4,2,0,0,0,2021-02-18,Poland,,5
0,3,2,0,2,0,0,4,2,0,0,0,2021-02-19,Poland,,5
0,3,2,0,1,0,0,4,2,0,0,0,2021-02-20,Poland,,5
3,3,2,0,2,0,0,4,2,0,2,0,2021-02-15,Poland,,6
2,3,2,0,2,0,0,4,2,0,2,0,2021-02-16,Poland,,6
1,3,2,0,2,0,0,4,2,0,2,0,2021-02-17,Poland,,6
0,3,2,0,2,0,0,4,2,0,2,0,2021-02-18,Poland,,6
0,3,2,0,2,0,0,4,2,0,2,0,2021-02-19,Poland,,6
0,3,2,0,2,0,0,4,2,0,1,0,2021-02-20,Poland,,6
3,3,2,0,2,0,0,4,2,0,2,0,2021-02-15,Poland,,7
3,3,2,0,2,0,0,4,2,0,2,0,2021-02-16,Poland,,7
3,3,2,0,2,0,0,4,2,0,2,0,2021-02-17,Poland,,7
3,3,2,0,2,0,0,4,2,0,2,0,2021-02-18,Poland,,7
2,3,2,0,2,0,0,4,2,0,2,0,2021-02-19,Poland,,7
1,3,2,0,2,0,0,4,2,0,2,0,2021-02-20,Poland,,7
3,3,2,0,2,3,0,4,2,1,2,0,2021-02-15,Poland,,8
3,3,2,0,2,3,0,4,2,1,2,0,2021-02-16,Poland,,8
3,3,2,0,2,3,0,4,2,1,2,0,2021-02-17,Poland,,8
3,3,2,0,2,3,0,4,2,0,2,0,2021-02-18,Poland,,8
3,3,2,0,2,3,0,4,2,0,2,0,2021-02-19,Poland,,8
3,3,2,0,2,3,0,4,2,0,2,0,2021-02-20,Poland,,8
3,3,2,0,2,3,0,4,2,3,2,0,2021-02-15,Poland,,9
3,3,2,0,2,3,0,4,2,3,2,0,2021-02-16,Poland,,9
3,3,2,0,2,3,0,4,2,3,2,0,2021-02-17,Poland,,9
3,3,2,0,2,3,0,4,2,3,2,0,2021-02-18,Poland,,9
3,3,2,0,2,3,0,4,2,2,2,0,2021-02-19,Poland,,9
3,3,2,0,2,3,0,4,2,1,2,0,2021-02-20,Poland,,9
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-15,Puerto Rico,,0
0,0,0,0,2,0,0,0,1,0,0,0,2021-02-16,Puerto Rico,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-17,Puerto Rico,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-18,Puerto Rico,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-19,Puerto Rico,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-20,Puerto Rico,,0
1,0,0,0,2,0,0,0,2,0,0,0,2021-02-15,Puerto Rico,,1
1,0,0,0,2,0,0,0,2,0,0,0,2021-02-16,Puerto Rico,,1
1,0,0,0,2,0,0,0,2,0,0,0,2021-02-17,Puerto Rico,,1
0,0,0,0,2,0,0,0,2,0,0,0,2021-02-18,Puerto Rico,,1
0,0,0,0,2,0,0,0,2,0,0,0,2021-02-19,Puerto Rico,,1
0,0,0,0,2,0,0,0,2,0,0,0,2021-02-20,Puerto Rico,,1
3,0,0,0,2,0,0,0,2,0,0,0,2021-02-15,Puerto Rico,,2
3,0,0,0,2,0,0,0,2,0,0,0,2021-02-16,Puerto Rico,,2
3,0,0,0,2,0,0,0,2,0,0,0,2021-02-17,Puerto Rico,,2
2,0,0,0,2,0,0,0,2,0,0,0,2021-02-18,Puerto Rico,,2
1,0,0,0,2,0,0,0,2,0,0,0,2021-02-19,Puerto Rico,,2
0,0,0,0,2,0,0,0,2,0,0,0,2021-02-20,Puerto Rico,,2
3,2,0,0,2,0,0,0,2,0,0,0,2021-02-15,Puerto Rico,,3
3,1,0,0,2,0,0,0,2,0,0,0,2021-02-16,Puerto Rico,,3
3,1,0,0,2,0,0,0,2,0,0,0,2021-02-17,Puerto Rico,,3
3,0,0,0,2,0,0,0,2,0,0,0,2021-02-18,Puerto Rico,,3
2,0,0,0,2,0,0,0,2,0,0,0,2021-02-19,Puerto Rico,,3
1,0,0,0,2,0,0,0,2,0,0,0,2021-02-20,Puerto Rico,,3
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-15,Puerto Rico,,4
3,2,0,0,2,0,0,0,2,0,0,0,2021-02-16,Puerto Rico,,4
3,2,0,0,2,0,0,0,2,0,0,0,2021-02-17,Puerto Rico,,4
3,1,0,0,2,0,0,0,2,0,0,0,2021-02-18,Puerto Rico,,4
3,0,0,0,2,0,0,0,2,0,0,0,2021-02-19,Puerto Rico,,4
2,0,0,0,2,0,0,0,2,0,0,0,2021-02-20,Puerto Rico,,4
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-15,Puerto Rico,,5
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-16,Puerto Rico,,5
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-17,Puerto Rico,,5
3,2,0,0,2,0,0,0,2,0,0,0,2021-02-18,Puerto Rico,,5
3,1,0,0,2,0,0,0,2,0,0,0,2021-02-19,Puerto Rico,,5
3,0,0,0,2,0,0,0,2,0,0,0,2021-02-20,Puerto Rico,,5
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-15,Puerto Rico,,6
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-16,Puerto Rico,,6
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-17,Puerto Rico,,6
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-18,Puerto Rico,,6
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-19,Puerto Rico,,6
3,3,0,0,2,0,0,0,2,0,0,0,2021-02-20,Puerto Rico,,6
3,3,0,0,2,0,2,0,2,2,0,0,2021-02-15,Puerto Rico,,7
3,3,0,0,2,0,2,0,2,2,0,0,2021-02-16,Puerto Rico,,7
3,3,0,0,2,0,2,0,2,2,0,0,2021-02-17,Puerto Rico,,7
3,3,0,0,2,0,2,0,2,1,0,0,2021-02-18,Puerto Rico,,7
3,3,0,0,2,0,2,0,2,1,0,0,2021-02-19,Puerto Rico,,7
3,3,0,0,2,0,2,0,2,0,0,0,2021-02-20,Puerto Rico,,7
3,3,2,0,2,3,2,0,2,3,0,0,2021-02-15,Puerto Rico,,8
3,3,2,0,2,3,2,0,2,3,0,0,2021-02-16,Puerto Rico,,8
3,3,2,0,2,3,2,0,2,3,0,0,2021-02-17,Puerto Rico,,8
3,3,2,0,2,2,2,0,2,3,0,0,2021-02-18,Puerto Rico,,8
3,3,2,0,2,2,2,0,2,3,0,0,2021-02-19,Puerto Rico,,8
3,3,1,0,2,1,2,0,2,3,0,0,2021-02-20,Puerto Rico,,8
3,3,2,2,2,3,2,0,2,3,2,0,2021-02-15,Puerto Rico,,9
3,3,2,2,2,3,2,0,2,3,2,0,2021-02-16,Puerto Rico,,9
3,3,2,1,2,3,2,0,2,3,2,0,2021-02-17,Puerto Rico,,9
3,3,2,1,2,3,2,0,2,3,2,0,2021-02-18,Puerto Rico,,9
3,3,2,0,2,3,2,0,2,3,2,0,2021-02-19,Puerto Rico,,9
3,3,2,0,2,3,2,0,2,3,1,0,2021-02-20,Puerto Rico,,9
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-15,Portugal,,0
0,0,0,0,2,0,0,0,0,0,1,0,2021-02-16,Portugal,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-17,Portugal,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-18,Portugal,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-19,Portugal,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-20,Portugal,,0
0,0,0,4,2,0,0,0,0,0,2,0,2021-02-15,Portugal,,1
0,0,0,3,2,0,0,0,0,0,2,0,2021-02-16,Portugal,,1
0,0,0,3,2,0,0,0,0,0,2,0,2021-02-17,Portugal,,1
0,0,0,3,2,0,0,0,0,0,2,0,2021-02-18,Portugal,,1
0,0,0,2,2,0,0,0,0,0,2,0,2021-02-19,Portugal,,1
0,0,0,0,2,0,0,0,0,0,2,0,2021-02-20,Portugal,,1
2,0,0,4,2,0,0,0,0,0,2,0,2021-02-15,Portugal,,2
2,0,0,4,2,0,0,0,0,0,2,0,2021-02-16,Portugal,,2
2,0,0,4,2,0,0,0,0,0,2,0,2021-02-17,Portugal,,2
1,0,0,4,2,0,0,0,0,0,2,0,2021-02-18,Portugal,,2
0,0,0,4,2,0,0,0,0,0,2,0,2021-02-19,Portugal,,2
0,0,0,4,2,0,0,0,0,0,2,0,2021-02-20,Portugal,,2
3,0,0,4,2,0,0,0,0,0,2,0,2021-02-15,Portugal,,3
3,0,0,4,2,0,0,0,0,0,2,0,2021-02-16,Portugal,,3
3,0,0,4,2,0,0,0,0,0,2,0,2021-02-17,Portugal,,3
3,0,0,4,2,0,0,0,0,0,2,0,2021-02-18,Portugal,,3
2,0,0,4,2,0,0,0,0,0,2,0,2021-02-19,Portugal,,3
1,0,0,4,2,0,0,0,0,0,2,0,2021-02-20,Portugal,,3
3,1,0,4,2,0,0,0,2,0,2,0,2021-02-15,Portugal,,4
3,0,0,4,2,0,0,0,2,0,2,0,2021-02-16,Portugal,,4
3,0,0,4,2,0,0,0,2,0,2,0,2021-02-17,Portugal,,4
3,0,0,4,2,0,0,0,2,0,2,0,2021-02-18,Portugal,,4
3,0,0,4,2,0,0,0,2,0,2,0,2021-02-19,Portugal,,4
3,0,0,4,2,0,0,0,2,0,2,0,2021-02-20,Portugal,,4
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-15,Portugal,,5
3,2,0,4,2,0,0,0,2,0,2,0,2021-02-16,Portugal,,5
3,1,0,4,2,0,0,0,2,0,2,0,2021-02-17,Portugal,,5
3,0,0,4,2,0,0,0,2,0,2,0,2021-02-18,Portugal,,5
3,0,0,4,2,0,0,0,2,0,2,0,2021-02-19,Portugal,,5
3,0,0,4,2,0,0,0,2,0,2,0,2021-02-20,Portugal,,5
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-15,Portugal,,6
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-16,Portugal,,6
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-17,Portugal,,6
3,2,0,4,2,0,0,0,2,0,2,0,2021-02-18,Portugal,,6
3,1,0,4,2,0,0,0,2,0,2,0,2021-02-19,Portugal,,6
3,0,0,4,2,0,0,0,2,0,2,0,2021-02-20,Portugal,,6
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-15,Portugal,,7
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-16,Portugal,,7
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-17,Portugal,,7
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-18,Portugal,,7
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-19,Portugal,,7
3,3,0,4,2,0,0,0,2,0,2,0,2021-02-20,Portugal,,7
3,3,0,4,2,3,0,4,2,0,2,0,2021-02-15,Portugal,,8
3,3,0,4,2,2,0,4,2,0,2,0,2021-02-16,Portugal,,8
3,3,0,4,2,2,0,4,2,0,2,0,2021-02-17,Portugal,,8
3,3,0,4,2,2,0,3,2,0,2,0,2021-02-18,Portugal,,8
3,3,0,4,2,1,0,3,2,0,2,0,2021-02-19,Portugal,,8
3,3,0,4,2,1,0,2,2,0,2,0,2021-02-20,Portugal,,8
3,3,0,4,2,3,0,4,2,2,2,0,2021-02-15,Portugal,,9
3,3,0,4,2,3,0,4,2,2,2,0,2021-02-16,Portugal,,9
3,3,0,4,2,3,0,4,2,1,2,0,2021-02-17,Portugal,,9
3,3,0,4,2,3,0,4,2,1,2,0,2021-02-18,Portugal,,9
3,3,0,4,2,3,0,4,2,1,2,0,2021-02-19,Portugal,,9
3,3,0,4,2,3,0,4,2,0,2,0,2021-02-20,Portugal,,9
0,1,0,0,2,0,0,0,0,0,0,0,2021-02-15,Benin,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-16,Benin,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-17,Benin,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-18,Benin,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-19,Benin,,0
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-20,Benin,,0
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-15,Benin,,1
0,2,0,0,2,0,0,0,0,0,0,0,2021-02-16,Benin,,1
0,2,0,0,2,0,0,0,0,0,0,0,2021-02-17,Benin,,1
0,1,0,0,2,0,0,0,0,0,0,0,2021-02-18,Benin,,1
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-19,Benin,,1
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-20,Benin,,1
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-15,Benin,,2
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-16,Benin,,2
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-17,Benin,,2
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-18,Benin,,2
0,2,0,0,2,0,0,0,0,0,0,0,2021-02-19,Benin,,2
0,0,0,0,2,0,0,0,0,0,0,0,2021-02-20,Benin,,2
2,3,0,0,2,0,0,0,0,0,0,0,2021-02-15,Benin,,3
1,3,0,0,2,0,0,0,0,0,0,0,2021-02-16,Benin,,3
1,3,0,0,2,0,0,0,0,0,0,0,2021-02-17,Benin,,3
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-18,Benin,,3
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-19,Benin,,3
0,2,0,0,2,0,0,0,0,0,0,0,2021-02-20,Benin,,3
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-15,Benin,,4
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-16,Benin,,4
2,3,0,0,2,0,0,0,0,0,0,0,2021-02-17,Benin,,4
1,3,0,0,2,0,0,0,0,0,0,0,2021-02-18,Benin,,4
1,3,0,0,2,0,0,0,0,0,0,0,2021-02-19,Benin,,4
0,3,0,0,2,0,0,0,0,0,0,0,2021-02-20,Benin,,4
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-15,Benin,,5
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-16,Benin,,5
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-17,Benin,,5
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-18,Benin,,5
2,3,0,0,2,0,0,0,0,0,0,0,2021-02-19,Benin,,5
1,3,0,0,2,0,0,0,0,0,0,0,2021-02-20,Benin,,5
3,3,0,4,2,0,0,0,0,0,0,0,2021-02-15,Benin,,6
3,3,0,3,2,0,0,0,0,0,0,0,2021-02-16,Benin,,6
3,3,0,3,2,0,0,0,0,0,0,0,2021-02-17,Benin,,6
3,3,0,2,2,0,0,0,0,0,0,0,2021-02-18,Benin,,6
3,3,0,1,2,0,0,0,0,0,0,0,2021-02-19,Benin,,6
3,3,0,0,2,0,0,0,0,0,0,0,2021-02-20,Benin,,6
3,3,0,4,2,0,0,0,0,3,0,0,2021-02-15,Benin,,7
3,3,0,4,2,0,0,0,0,3,0,0,2021-02-16,Benin,,7
3,3,0,4,2,0,0,0,0,2,0,0,2021-02-17,Benin,,7
3,3,0,4,2,0,0,0,0,2,0,0,2021-02-18,Benin,,7
3,3,0,4,2,0,0,0,0,2,0,0,2021-02-19,Benin,,7
3,3,0,4,2,0,0,0,0,1,0,0,2021-02-20,Benin,,7
3,3,0,4,2,0,0,0,1,3,2,4,2021-02-15,Benin,,8
3,3,0,4,2,0,0,0,0,3,2,4,2021-02-16,Benin,,8
3,3,0,4,2,0,0,0,0,3,2,4,2021-02-17,Benin,,8
3,3,0,4,2,0,0,0,0,3,2,4,2021-02-18,Benin,,8
3,3,0,4,2,0,0,0,0,3,2,4,2021-02-19,Benin,,8
3,3,0,4,2,0,0,0,0,3,0,4,2021-02-20,Benin,,8
3,3,0,4,2,0,2,0,2,3,2,4,2021-02-15,Benin,,9
3,3,0,4,2,0,1,0,2,3,2,4,2021-02-16,Benin,,9
3,3,0,4,2,0,0,0,2,3,2,4,2021-02-17,Benin,,9
3,3,0,4,2,0,0,0,2,3,2,4,2021-02-18,Benin,,9
3,3,0,4,2,0,0,0,2,3,2,4,2021-02-19,Benin,,9
3,3,0,4,2,0,0,0,1,3,2,4,2021-02-20,Benin,,9
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,Paraguay,,0
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,Paraguay,,0
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-17,Paraguay,,0
1,0,0,0,0,0,0,0,0,0,0,0,2021-02-18,Paraguay,,0
1,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,Paraguay,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Paraguay,,0
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,Paraguay,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,Paraguay,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-17,Paraguay,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-18,Paraguay,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,Paraguay,,1
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Paraguay,,1
3,0,0,0,0,0,0,0,2,0,0,0,2021-02-15,Paraguay,,2
3,0,0,0,0,0,0,0,2,0,0,0,2021-02-16,Paraguay,,2
3,0,0,0,0,0,0,0,2,0,0,0,2021-02-17,Paraguay,,2
3,0,0,0,0,0,0,0,2,0,0,0,2021-02-18,Paraguay,,2
3,0,0,0,0,0,0,0,2,0,0,0,2021-02-19,Paraguay,,2
3,0,0,0,0,0,0,0,1,0,0,0,2021-02-20,Paraguay,,2
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-15,Paraguay,,3
3,2,0,0,0,0,0,0,2,0,0,0,2021-02-16,Paraguay,,3
3,1,0,0,0,0,0,0,2,0,0,0,2021-02-17,Paraguay,,3
3,0,0,0,0,0,0,0,2,0,0,0,2021-02-18,Paraguay,,3
3,0,0,0,0,0,0,0,2,0,0,0,2021-02-19,Paraguay,,3
3,0,0,0,0,0,0,0,2,0,0,0,2021-02-20,Paraguay,,3
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-15,Paraguay,,4
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-16,Paraguay,,4
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-17,Paraguay,,4
3,2,0,0,0,0,0,0,2,0,0,0,2021-02-18,Paraguay,,4
3,1,0,0,0,0,0,0,2,0,0,0,2021-02-19,Paraguay,,4
3,0,0,0,0,0,0,0,2,0,0,0,2021-02-20,Paraguay,,4
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-15,Paraguay,,5
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-16,Paraguay,,5
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-17,Paraguay,,5
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-18,Paraguay,,5
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-19,Paraguay,,5
3,2,0,0,0,0,0,0,2,0,0,0,2021-02-20,Paraguay,,5
3,3,2,0,0,0,2,0,2,0,0,0,2021-02-15,Paraguay,,6
3,3,2,0,0,0,2,0,2,0,0,0,2021-02-16,Paraguay,,6
3,3,2,0,0,0,2,0,2,0,0,0,2021-02-17,Paraguay,,6
3,3,2,0,0,0,1,0,2,0,0,0,2021-02-18,Paraguay,,6
3,3,1,0,0,0,0,0,2,0,0,0,2021-02-19,Paraguay,,6
3,3,0,0,0,0,0,0,2,0,0,0,2021-02-20,Paraguay,,6
3,3,2,2,1,0,2,0,2,2,0,0,2021-02-15,Paraguay,,7
3,3,2,2,1,0,2,0,2,1,0,0,2021-02-16,Paraguay,,7
3,3,2,1,1,0,2,0,2,1,0,0,2021-02-17,Paraguay,,7
3,3,2,1,1,0,2,0,2,1,0,0,2021-02-18,Paraguay,,7
3,3,2,1,0,0,2,0,2,1,0,0,2021-02-19,Paraguay,,7
3,3,2,1,0,0,2,0,2,0,0,0,2021-02-20,Paraguay,,7
3,3,2,4,2,0,2,0,2,3,0,0,2021-02-15,Paraguay,,8
3,3,2,3,2,0,2,0,2,3,0,0,2021-02-16,Paraguay,,8
3,3,2,3,2,0,2,0,2,3,0,0,2021-02-17,Paraguay,,8
3,3,2,3,2,0,2,0,2,2,0,0,2021-02-18,Paraguay,,8
3,3,2,2,2,0,2,0,2,2,0,0,2021-02-19,Paraguay,,8
3,3,2,2,2,0,2,0,2,1,0,0,2021-02-20,Paraguay,,8
3,3,2,4,2,0,2,0,2,3,2,0,2021-02-15,Paraguay,,9
3,3,2,4,2,0,2,0,2,3,2,0,2021-02-16,Paraguay,,9
3,3,2,4,2,0,2,0,2,3,1,0,2021-02-17,Paraguay,,9
3,3,2,4,2,0,2,0,2,3,1,0,2021-02-18,Paraguay,,9
3,3,2,4,2,0,2,0,2,3,1,0,2021-02-19,Paraguay,,9
3,3,2,4,2,0,2,0,2,3,0,0,2021-02-20,Paraguay,,9
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-15,South Africa,,0
0,2,0,0,0,0,0,0,0,0,0,0,2021-02-16,South Africa,,0
0,1,0,0,0,0,0,0,0,0,0,0,2021-02-17,South Africa,,0
0,1,0,0,0,0,0,0,0,0,0,0,2021-02-18,South Africa,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,South Africa,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,South Africa,,0
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-15,South Africa,,1
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-16,South Africa,,1
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-17,South Africa,,1
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-18,South Africa,,1
0,2,0,0,0,0,0,0,0,0,0,0,2021-02-19,South Africa,,1
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,South Africa,,1
1,3,0,0,0,0,0,0,0,0,0,0,2021-02-15,South Africa,,2
1,3,0,0,0,0,0,0,0,0,0,0,2021-02-16,South Africa,,2
1,3,0,0,0,0,0,0,0,0,0,0,2021-02-17,South Africa,,2
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-18,South Africa,,2
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-19,South Africa,,2
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-20,South Africa,,2
3,3,0,0,0,0,0,0,0,0,0,0,2021-02-15,South Africa,,3
2,3,0,0,0,0,0,0,0,0,0,0,2021-02-16,South Africa,,3
2,3,0,0,0,0,0,0,0,0,0,0,2021-02-17,South Africa,,3
1,3,0,0,0,0,0,0,0,0,0,0,2021-02-18,South Africa,,3
1,3,0,0,0,0,0,0,0,0,0,0,2021-02-19,South Africa,,3
0,3,0,0,0,0,0,0,0,0,0,0,2021-02-20,South Africa,,3
3,3,0,0,0,0,0,0,0,0,0,0,2021-02-15,South Africa,,4
3,3,0,0,0,0,0,0,0,0,0,0,2021-02-16,South Africa,,4
3,3,0,0,0,0,0,0,0,0,0,0,2021-02-17,South Africa,,4
3,3,0,0,0,0,0,0,0,0,0,0,2021-02-18,South Africa,,4
3,3,0,0,0,0,0,0,0,0,0,0,2021-02-19,South Africa,,4
1,3,0,0,0,0,0,0,0,0,0,0,2021-02-20,South Africa,,4
3,3,0,0,0,0,0,2,0,0,0,0,2021-02-15,South Africa,,5
